date,crop,price_pkr,unit,source
2015-10-15,Banana,65.0,Doz,historical_csv
2015-10-22,Banana,60.71,Doz,historical_csv
2015-10-29,Banana,67.86,Doz,historical_csv
2015-11-05,Banana,65.0,Doz,historical_csv
2015-11-12,Banana,96.43,Doz,historical_csv
2015-11-19,Banana,81.79,Doz,historical_csv
2015-11-26,Banana,77.86,Doz,historical_csv
2015-12-03,Banana,79.29,Doz,historical_csv
2015-12-10,Banana,77.86,Doz,historical_csv
2015-12-17,Banana,75.71,Doz,historical_csv
2015-12-24,Banana,75.0,Doz,historical_csv
2015-12-31,Banana,75.0,Doz,historical_csv
2016-01-07,Banana,73.57,Doz,historical_csv
2016-01-14,Banana,69.29,Doz,historical_csv
2016-01-21,Banana,67.5,Doz,historical_csv
2016-01-28,Banana,75.0,Doz,historical_csv
2016-02-04,Banana,72.14,Doz,historical_csv
2016-02-11,Banana,69.29,Doz,historical_csv
2016-02-18,Banana,65.0,Doz,historical_csv
2016-02-25,Banana,65.36,Doz,historical_csv
2016-03-03,Banana,72.92,Doz,historical_csv
2016-03-10,Banana,75.0,Doz,historical_csv
2016-03-17,Banana,75.83,Doz,historical_csv
2016-03-24,Banana,75.0,Doz,historical_csv
2016-03-31,Banana,76.43,Doz,historical_csv
2016-04-07,Banana,89.29,Doz,historical_csv
2016-04-14,Banana,89.29,Doz,historical_csv
2016-04-21,Banana,100.71,Doz,historical_csv
2016-04-28,Banana,97.86,Doz,historical_csv
2016-05-05,Banana,99.29,Doz,historical_csv
2016-05-12,Banana,95.0,Doz,historical_csv
2016-05-19,Banana,95.0,Doz,historical_csv
2016-05-26,Banana,95.0,Doz,historical_csv
2016-06-02,Banana,97.86,Doz,historical_csv
2016-06-09,Banana,86.43,Doz,historical_csv
2016-06-16,Banana,75.0,Doz,historical_csv
2016-06-23,Banana,77.14,Doz,historical_csv
2016-06-30,Banana,87.86,Doz,historical_csv
2016-07-07,Banana,133.57,Doz,historical_csv
2016-07-14,Banana,133.57,Doz,historical_csv
2016-07-21,Banana,89.29,Doz,historical_csv
2016-07-28,Banana,85.0,Doz,historical_csv
2016-08-04,Banana,74.64,Doz,historical_csv
2016-08-11,Banana,79.29,Doz,historical_csv
2016-08-18,Banana,82.14,Doz,historical_csv
2016-08-25,Banana,72.14,Doz,historical_csv
2016-09-01,Banana,75.0,Doz,historical_csv
2016-09-08,Banana,83.57,Doz,historical_csv
2016-09-15,Banana,73.57,Doz,historical_csv
2016-09-22,Banana,75.0,Doz,historical_csv
2016-09-29,Banana,66.43,Doz,historical_csv
2016-10-06,Banana,65.0,Doz,historical_csv
2016-10-13,Banana,70.71,Doz,historical_csv
2016-10-20,Banana,65.0,Doz,historical_csv
2016-10-27,Banana,67.86,Doz,historical_csv
2016-11-03,Banana,80.71,Doz,historical_csv
2016-11-10,Banana,67.86,Doz,historical_csv
2016-11-17,Banana,75.0,Doz,historical_csv
2016-11-24,Banana,75.0,Doz,historical_csv
2016-12-01,Banana,75.0,Doz,historical_csv
2016-12-08,Banana,75.0,Doz,historical_csv
2016-12-15,Banana,75.0,Doz,historical_csv
2016-12-22,Banana,75.0,Doz,historical_csv
2016-12-29,Banana,75.0,Doz,historical_csv
2017-01-05,Banana,75.0,Doz,historical_csv
2017-01-12,Banana,75.0,Doz,historical_csv
2017-01-19,Banana,76.43,Doz,historical_csv
2017-01-26,Banana,75.0,Doz,historical_csv
2017-02-02,Banana,75.0,Doz,historical_csv
2017-02-09,Banana,75.0,Doz,historical_csv
2017-02-16,Banana,75.0,Doz,historical_csv
2017-02-23,Banana,75.0,Doz,historical_csv
2017-03-02,Banana,75.0,Doz,historical_csv
2017-03-09,Banana,75.0,Doz,historical_csv
2017-03-16,Banana,86.67,Doz,historical_csv
2017-03-23,Banana,85.0,Doz,historical_csv
2017-03-30,Banana,85.0,Doz,historical_csv
2017-04-06,Banana,85.0,Doz,historical_csv
2017-04-13,Banana,83.57,Doz,historical_csv
2017-04-20,Banana,85.0,Doz,historical_csv
2017-04-27,Banana,89.29,Doz,historical_csv
2017-05-04,Banana,95.0,Doz,historical_csv
2017-05-11,Banana,95.0,Doz,historical_csv
2017-05-18,Banana,91.67,Doz,historical_csv
2017-05-25,Banana,75.0,Doz,historical_csv
2017-06-01,Banana,75.0,Doz,historical_csv
2017-06-08,Banana,82.14,Doz,historical_csv
2017-06-15,Banana,85.0,Doz,historical_csv
2017-06-22,Banana,92.14,Doz,historical_csv
2017-06-29,Banana,95.0,Doz,historical_csv
2017-07-06,Banana,86.43,Doz,historical_csv
2017-07-13,Banana,79.29,Doz,historical_csv
2017-07-20,Banana,76.43,Doz,historical_csv
2017-07-27,Banana,80.71,Doz,historical_csv
2017-08-03,Banana,95.0,Doz,historical_csv
2017-08-10,Banana,86.43,Doz,historical_csv
2017-08-17,Banana,79.29,Doz,historical_csv
2017-08-24,Banana,77.86,Doz,historical_csv
2017-08-31,Banana,72.14,Doz,historical_csv
2017-09-07,Banana,72.14,Doz,historical_csv
2017-09-14,Banana,66.43,Doz,historical_csv
2017-09-21,Banana,61.67,Doz,historical_csv
2017-09-28,Banana,65.0,Doz,historical_csv
2017-10-05,Banana,62.14,Doz,historical_csv
2017-10-12,Banana,53.57,Doz,historical_csv
2017-10-19,Banana,49.29,Doz,historical_csv
2017-10-26,Banana,67.86,Doz,historical_csv
2017-11-02,Banana,54.29,Doz,historical_csv
2017-11-09,Banana,54.64,Doz,historical_csv
2017-11-16,Banana,53.93,Doz,historical_csv
2017-11-23,Banana,53.21,Doz,historical_csv
2017-11-30,Banana,52.5,Doz,historical_csv
2017-12-07,Banana,59.58,Doz,historical_csv
2017-12-14,Banana,53.21,Doz,historical_csv
2017-12-21,Banana,52.5,Doz,historical_csv
2017-12-28,Banana,42.5,Doz,historical_csv
2018-01-04,Banana,42.5,Doz,historical_csv
2018-01-11,Banana,50.36,Doz,historical_csv
2018-01-18,Banana,65.0,Doz,historical_csv
2018-01-25,Banana,65.0,Doz,historical_csv
2018-02-01,Banana,65.0,Doz,historical_csv
2018-02-08,Banana,65.0,Doz,historical_csv
2018-02-15,Banana,65.0,Doz,historical_csv
2018-02-22,Banana,70.71,Doz,historical_csv
2018-03-01,Banana,75.36,Doz,historical_csv
2018-03-08,Banana,80.0,Doz,historical_csv
2018-03-15,Banana,146.43,Doz,historical_csv
2018-03-22,Banana,95.0,Doz,historical_csv
2018-03-29,Banana,95.0,Doz,historical_csv
2018-04-05,Banana,95.0,Doz,historical_csv
2018-04-12,Banana,95.0,Doz,historical_csv
2018-04-19,Banana,100.71,Doz,historical_csv
2018-04-26,Banana,90.71,Doz,historical_csv
2018-05-03,Banana,96.43,Doz,historical_csv
2018-05-10,Banana,95.0,Doz,historical_csv
2018-05-17,Banana,95.0,Doz,historical_csv
2018-05-24,Banana,95.0,Doz,historical_csv
2018-05-31,Banana,102.14,Doz,historical_csv
2018-06-07,Banana,97.86,Doz,historical_csv
2018-06-14,Banana,99.29,Doz,historical_csv
2018-06-21,Banana,95.0,Doz,historical_csv
2018-06-28,Banana,95.0,Doz,historical_csv
2018-07-05,Banana,95.0,Doz,historical_csv
2018-07-12,Banana,95.0,Doz,historical_csv
2018-07-19,Banana,92.14,Doz,historical_csv
2018-07-26,Banana,86.43,Doz,historical_csv
2018-08-02,Banana,76.43,Doz,historical_csv
2018-08-09,Banana,75.0,Doz,historical_csv
2018-08-16,Banana,75.0,Doz,historical_csv
2018-08-23,Banana,75.0,Doz,historical_csv
2018-08-30,Banana,72.86,Doz,historical_csv
2018-09-06,Banana,72.14,Doz,historical_csv
2018-09-13,Banana,67.86,Doz,historical_csv
2018-09-20,Banana,69.29,Doz,historical_csv
2018-09-27,Banana,72.14,Doz,historical_csv
2018-10-04,Banana,66.07,Doz,historical_csv
2018-10-11,Banana,65.0,Doz,historical_csv
2018-10-18,Banana,77.86,Doz,historical_csv
2018-10-25,Banana,80.71,Doz,historical_csv
2018-11-01,Banana,85.0,Doz,historical_csv
2018-11-08,Banana,85.0,Doz,historical_csv
2018-11-15,Banana,93.57,Doz,historical_csv
2018-11-22,Banana,97.86,Doz,historical_csv
2018-11-29,Banana,97.86,Doz,historical_csv
2018-12-06,Banana,83.57,Doz,historical_csv
2018-12-13,Banana,85.0,Doz,historical_csv
2018-12-20,Banana,95.0,Doz,historical_csv
2018-12-27,Banana,87.86,Doz,historical_csv
2019-01-03,Banana,75.0,Doz,historical_csv
2019-01-10,Banana,75.0,Doz,historical_csv
2019-01-17,Banana,75.0,Doz,historical_csv
2019-01-24,Banana,76.43,Doz,historical_csv
2019-01-31,Banana,85.0,Doz,historical_csv
2019-02-07,Banana,85.0,Doz,historical_csv
2019-02-14,Banana,79.29,Doz,historical_csv
2019-02-21,Banana,85.0,Doz,historical_csv
2019-02-28,Banana,85.0,Doz,historical_csv
2019-03-07,Banana,85.0,Doz,historical_csv
2019-03-14,Banana,85.0,Doz,historical_csv
2019-03-21,Banana,85.0,Doz,historical_csv
2019-03-28,Banana,85.0,Doz,historical_csv
2019-04-04,Banana,85.0,Doz,historical_csv
2019-04-11,Banana,92.14,Doz,historical_csv
2019-04-18,Banana,95.0,Doz,historical_csv
2019-04-25,Banana,95.0,Doz,historical_csv
2019-05-02,Banana,99.29,Doz,historical_csv
2019-05-09,Banana,100.71,Doz,historical_csv
2019-05-16,Banana,95.0,Doz,historical_csv
2019-05-23,Banana,95.0,Doz,historical_csv
2019-05-30,Banana,95.0,Doz,historical_csv
2019-06-06,Banana,95.0,Doz,historical_csv
2019-06-13,Banana,95.0,Doz,historical_csv
2019-06-20,Banana,97.86,Doz,historical_csv
2019-06-27,Banana,95.0,Doz,historical_csv
2019-07-04,Banana,95.0,Doz,historical_csv
2019-07-11,Banana,95.0,Doz,historical_csv
2019-07-18,Banana,95.0,Doz,historical_csv
2019-07-25,Banana,95.0,Doz,historical_csv
2019-08-01,Banana,95.0,Doz,historical_csv
2019-08-08,Banana,95.0,Doz,historical_csv
2019-08-15,Banana,95.0,Doz,historical_csv
2019-08-22,Banana,95.0,Doz,historical_csv
2019-08-29,Banana,95.0,Doz,historical_csv
2019-09-05,Banana,99.29,Doz,historical_csv
2019-09-12,Banana,95.0,Doz,historical_csv
2019-09-19,Banana,93.57,Doz,historical_csv
2019-09-26,Banana,86.43,Doz,historical_csv
2019-10-03,Banana,85.0,Doz,historical_csv
2019-10-10,Banana,87.86,Doz,historical_csv
2019-10-17,Banana,86.43,Doz,historical_csv
2019-10-24,Banana,86.43,Doz,historical_csv
2019-10-31,Banana,93.57,Doz,historical_csv
2019-11-07,Banana,86.43,Doz,historical_csv
2019-11-14,Banana,85.0,Doz,historical_csv
2019-11-21,Banana,85.0,Doz,historical_csv
2019-11-28,Banana,85.0,Doz,historical_csv
2019-12-05,Banana,85.0,Doz,historical_csv
2019-12-12,Banana,85.0,Doz,historical_csv
2019-12-19,Banana,85.0,Doz,historical_csv
2019-12-26,Banana,85.0,Doz,historical_csv
2020-01-02,Banana,85.0,Doz,historical_csv
2020-01-09,Banana,85.0,Doz,historical_csv
2020-01-16,Banana,85.0,Doz,historical_csv
2020-01-23,Banana,77.86,Doz,historical_csv
2020-01-30,Banana,75.0,Doz,historical_csv
2020-02-06,Banana,75.0,Doz,historical_csv
2020-02-13,Banana,75.0,Doz,historical_csv
2020-02-20,Banana,85.0,Doz,historical_csv
2020-02-27,Banana,85.0,Doz,historical_csv
2020-03-05,Banana,90.0,Doz,historical_csv
2020-03-12,Banana,85.0,Doz,historical_csv
2020-03-19,Banana,85.0,Doz,historical_csv
2020-03-26,Banana,88.33,Doz,historical_csv
2020-04-02,Banana,86.43,Doz,historical_csv
2020-04-09,Banana,88.33,Doz,historical_csv
2020-04-16,Banana,95.0,Doz,historical_csv
2020-04-23,Banana,95.0,Doz,historical_csv
2020-04-30,Banana,89.29,Doz,historical_csv
2020-05-07,Banana,85.0,Doz,historical_csv
2020-05-14,Banana,83.57,Doz,historical_csv
2020-05-21,Banana,75.0,Doz,historical_csv
2020-05-28,Banana,75.0,Doz,historical_csv
2020-06-04,Banana,75.0,Doz,historical_csv
2020-06-11,Banana,75.0,Doz,historical_csv
2020-06-18,Banana,80.71,Doz,historical_csv
2020-06-25,Banana,85.0,Doz,historical_csv
2020-07-02,Banana,76.43,Doz,historical_csv
2020-07-09,Banana,75.0,Doz,historical_csv
2020-07-16,Banana,75.0,Doz,historical_csv
2020-07-23,Banana,75.0,Doz,historical_csv
2020-07-30,Banana,75.0,Doz,historical_csv
2020-08-06,Banana,85.0,Doz,historical_csv
2020-08-13,Banana,87.86,Doz,historical_csv
2020-08-20,Banana,87.86,Doz,historical_csv
2020-08-27,Banana,95.0,Doz,historical_csv
2020-09-03,Banana,76.43,Doz,historical_csv
2020-09-10,Banana,85.0,Doz,historical_csv
2020-09-17,Banana,83.57,Doz,historical_csv
2020-09-24,Banana,85.0,Doz,historical_csv
2020-10-01,Banana,85.0,Doz,historical_csv
2020-10-08,Banana,81.67,Doz,historical_csv
2020-10-15,Banana,85.0,Doz,historical_csv
2020-10-22,Banana,74.64,Doz,historical_csv
2020-10-29,Banana,80.71,Doz,historical_csv
2020-11-05,Banana,76.43,Doz,historical_csv
2020-11-12,Banana,79.29,Doz,historical_csv
2020-11-19,Banana,112.14,Doz,historical_csv
2020-11-26,Banana,112.14,Doz,historical_csv
2020-12-03,Banana,106.43,Doz,historical_csv
2020-12-10,Banana,102.14,Doz,historical_csv
2020-12-17,Banana,93.57,Doz,historical_csv
2020-12-24,Banana,95.0,Doz,historical_csv
2020-12-31,Banana,95.0,Doz,historical_csv
2021-01-07,Banana,95.0,Doz,historical_csv
2021-01-14,Banana,96.43,Doz,historical_csv
2021-01-21,Banana,95.0,Doz,historical_csv
2021-01-28,Banana,95.0,Doz,historical_csv
2021-02-04,Banana,100.71,Doz,historical_csv
2021-02-11,Banana,95.0,Doz,historical_csv
2021-02-18,Banana,99.29,Doz,historical_csv
2021-02-25,Banana,103.57,Doz,historical_csv
2021-03-04,Banana,101.67,Doz,historical_csv
2021-03-11,Banana,90.71,Doz,historical_csv
2021-03-18,Banana,105.0,Doz,historical_csv
2021-03-25,Banana,102.14,Doz,historical_csv
2021-04-01,Banana,98.33,Doz,historical_csv
2021-04-22,Banana,115.0,Doz,historical_csv
2021-04-29,Banana,115.0,Doz,historical_csv
2021-05-06,Banana,107.86,Doz,historical_csv
2021-05-13,Banana,100.71,Doz,historical_csv
2025-04-03,Banana,110.0,Doz,historical_csv
2025-04-10,Banana,114.29,Doz,historical_csv
2025-04-17,Banana,115.0,Doz,historical_csv
2025-05-15,Banana,107.68,1 Kg,synthetic
2025-07-17,Banana,109.29,1 Kg,synthetic
2025-07-24,Banana,108.54,1 Kg,synthetic
2025-07-31,Banana,110.25,1 Kg,synthetic
2025-10-16,Banana,116.85,1 Kg,synthetic
2025-10-23,Banana,104.18,1 Kg,synthetic
2025-10-30,Banana,111.6,1 Kg,synthetic
2025-11-06,Banana,104.27,1 Kg,synthetic
2025-11-13,Banana,107.0,1 Kg,synthetic
2025-11-20,Banana,110.66,1 Kg,synthetic
2025-11-27,Banana,106.23,1 Kg,synthetic
2025-12-11,Banana,99.51,1 Kg,synthetic
2025-12-18,Banana,99.12,1 Kg,synthetic
2026-01-01,Banana,102.04,1 Kg,synthetic
2026-01-08,Banana,98.19,1 Kg,synthetic
2026-01-15,Banana,102.1,1 Kg,synthetic
2026-01-22,Banana,103.11,1 Kg,synthetic
2026-01-29,Banana,102.7,1 Kg,synthetic
2026-02-12,Banana,113.99,1 Kg,synthetic
2026-02-19,Banana,110.44,1 Kg,synthetic
2026-02-26,Banana,103.11,1 Kg,synthetic
2026-03-05,Banana,110.14,1 Kg,synthetic
2026-03-26,Banana,107.98,1 Kg,synthetic
2026-04-02,Banana,112.54,1 Kg,synthetic
2026-04-09,Banana,107.62,1 Kg,synthetic
2026-04-16,Banana,109.65,1 Kg,synthetic
2026-04-23,Banana,111.51,1 Kg,synthetic
2026-04-30,Banana,112.6,1 Kg,synthetic
2026-05-07,Banana,106.4,1 Kg,synthetic
2026-05-14,Banana,109.0,1 Kg,synthetic
2026-05-21,Banana,108.58,1 Kg,synthetic
2026-06-04,Banana,108.04,1 Kg,synthetic
2026-06-11,Banana,115.3,1 Kg,synthetic
2026-06-18,Banana,111.21,1 Kg,synthetic
2026-07-02,Banana,106.22,1 Kg,synthetic
2026-07-09,Banana,112.75,1 Kg,synthetic
2025-05-15,Bell Pepper,320.0,Each,pbs_real
2025-07-17,Bell Pepper,320.0,Each,pbs_real
2025-07-24,Bell Pepper,320.0,Each,pbs_real
2025-07-31,Bell Pepper,320.0,Each,pbs_real
2025-10-16,Bell Pepper,322.86,Each,pbs_real
2025-10-23,Bell Pepper,322.86,Each,pbs_real
2025-10-30,Bell Pepper,322.86,Each,pbs_real
2025-11-06,Bell Pepper,322.86,Each,pbs_real
2025-11-13,Bell Pepper,322.86,Each,pbs_real
2025-11-20,Bell Pepper,322.86,Each,pbs_real
2025-11-27,Bell Pepper,322.86,Each,pbs_real
2025-12-11,Bell Pepper,322.86,Each,pbs_real
2025-12-18,Bell Pepper,331.43,Each,pbs_real
2026-01-01,Bell Pepper,365.71,Each,pbs_real
2026-01-08,Bell Pepper,374.29,Each,pbs_real
2026-01-15,Bell Pepper,374.29,Each,pbs_real
2026-01-22,Bell Pepper,374.29,Each,pbs_real
2026-01-29,Bell Pepper,374.29,Each,pbs_real
2026-02-12,Bell Pepper,380.0,Each,pbs_real
2026-02-19,Bell Pepper,380.0,Each,pbs_real
2026-02-26,Bell Pepper,380.0,Each,pbs_real
2026-03-05,Bell Pepper,380.0,Each,pbs_real
2026-03-26,Bell Pepper,380.0,Each,pbs_real
2026-04-02,Bell Pepper,380.0,Each,pbs_real
2026-04-09,Bell Pepper,380.0,Each,pbs_real
2026-04-16,Bell Pepper,380.0,Each,pbs_real
2026-04-23,Bell Pepper,380.0,Each,pbs_real
2026-04-30,Bell Pepper,380.0,Each,pbs_real
2026-05-07,Bell Pepper,380.0,Each,pbs_real
2026-05-14,Bell Pepper,380.0,Each,pbs_real
2026-05-21,Bell Pepper,380.0,Each,pbs_real
2026-06-04,Bell Pepper,380.0,Each,pbs_real
2026-06-11,Bell Pepper,380.0,Each,pbs_real
2026-06-18,Bell Pepper,380.0,Each,pbs_real
2026-07-02,Bell Pepper,380.0,Each,pbs_real
2026-07-09,Bell Pepper,380.0,Each,pbs_real
2025-05-15,Black Pepper,1412.98,1 Kg,synthetic
2025-07-17,Black Pepper,1438.32,1 Kg,synthetic
2025-07-24,Black Pepper,1397.28,1 Kg,synthetic
2025-07-31,Black Pepper,1410.04,1 Kg,synthetic
2025-10-16,Black Pepper,1416.66,1 Kg,synthetic
2025-10-23,Black Pepper,1388.64,1 Kg,synthetic
2025-10-30,Black Pepper,1402.83,1 Kg,synthetic
2025-11-06,Black Pepper,1394.98,1 Kg,synthetic
2025-11-13,Black Pepper,1392.94,1 Kg,synthetic
2025-11-20,Black Pepper,1365.04,1 Kg,synthetic
2025-11-27,Black Pepper,1376.82,1 Kg,synthetic
2025-12-11,Black Pepper,1368.88,1 Kg,synthetic
2025-12-18,Black Pepper,1383.87,1 Kg,synthetic
2026-01-01,Black Pepper,1363.98,1 Kg,synthetic
2026-01-08,Black Pepper,1396.14,1 Kg,synthetic
2026-01-15,Black Pepper,1329.52,1 Kg,synthetic
2026-01-22,Black Pepper,1379.64,1 Kg,synthetic
2026-01-29,Black Pepper,1372.54,1 Kg,synthetic
2026-02-12,Black Pepper,1440.11,1 Kg,synthetic
2026-02-19,Black Pepper,1371.0,1 Kg,synthetic
2026-02-26,Black Pepper,1374.13,1 Kg,synthetic
2026-03-05,Black Pepper,1382.51,1 Kg,synthetic
2026-03-26,Black Pepper,1346.69,1 Kg,synthetic
2026-04-02,Black Pepper,1386.78,1 Kg,synthetic
2026-04-09,Black Pepper,1380.99,1 Kg,synthetic
2026-04-16,Black Pepper,1403.75,1 Kg,synthetic
2026-04-23,Black Pepper,1408.54,1 Kg,synthetic
2026-04-30,Black Pepper,1446.9,1 Kg,synthetic
2026-05-07,Black Pepper,1423.76,1 Kg,synthetic
2026-05-14,Black Pepper,1385.58,1 Kg,synthetic
2026-05-21,Black Pepper,1377.54,1 Kg,synthetic
2026-06-04,Black Pepper,1412.3,1 Kg,synthetic
2026-06-11,Black Pepper,1366.99,1 Kg,synthetic
2026-06-18,Black Pepper,1445.79,1 Kg,synthetic
2026-07-02,Black Pepper,1429.49,1 Kg,synthetic
2026-07-09,Black Pepper,1388.27,1 Kg,synthetic
2013-06-20,Brinjal,22.42,Kg,historical_csv
2013-08-01,Brinjal,30.0,Kg,historical_csv
2013-08-08,Brinjal,30.42,Kg,historical_csv
2013-08-15,Brinjal,29.38,Kg,historical_csv
2013-08-22,Brinjal,31.69,Kg,historical_csv
2013-08-29,Brinjal,33.25,Kg,historical_csv
2013-09-05,Brinjal,31.67,Kg,historical_csv
2013-09-12,Brinjal,32.92,Kg,historical_csv
2013-09-19,Brinjal,32.5,Kg,historical_csv
2013-09-26,Brinjal,30.0,Kg,historical_csv
2013-10-03,Brinjal,30.96,Kg,historical_csv
2013-10-10,Brinjal,30.0,Kg,historical_csv
2013-10-17,Brinjal,31.67,Kg,historical_csv
2013-10-24,Brinjal,33.3,Kg,historical_csv
2013-10-31,Brinjal,56.04,Kg,historical_csv
2013-11-07,Brinjal,52.08,Kg,historical_csv
2013-11-14,Brinjal,57.5,Kg,historical_csv
2013-11-21,Brinjal,55.21,Kg,historical_csv
2013-11-28,Brinjal,39.17,Kg,historical_csv
2013-12-05,Brinjal,36.5,Kg,historical_csv
2013-12-12,Brinjal,32.62,Kg,historical_csv
2013-12-19,Brinjal,29.2,Kg,historical_csv
2013-12-26,Brinjal,27.3,Kg,historical_csv
2014-01-02,Brinjal,25.45,Kg,historical_csv
2014-01-09,Brinjal,29.58,Kg,historical_csv
2014-01-16,Brinjal,26.8,Kg,historical_csv
2014-01-23,Brinjal,27.92,Kg,historical_csv
2014-01-30,Brinjal,26.05,Kg,historical_csv
2014-02-06,Brinjal,27.85,Kg,historical_csv
2014-02-13,Brinjal,33.0,Kg,historical_csv
2014-02-20,Brinjal,40.6,Kg,historical_csv
2014-02-27,Brinjal,40.9,Kg,historical_csv
2014-03-06,Brinjal,45.06,Kg,historical_csv
2014-03-13,Brinjal,46.42,Kg,historical_csv
2014-03-20,Brinjal,39.2,Kg,historical_csv
2014-03-27,Brinjal,39.79,Kg,historical_csv
2014-04-03,Brinjal,35.35,Kg,historical_csv
2014-04-10,Brinjal,30.95,Kg,historical_csv
2014-04-17,Brinjal,27.35,Kg,historical_csv
2014-04-24,Brinjal,25.8,Kg,historical_csv
2014-05-01,Brinjal,25.25,Kg,historical_csv
2014-05-08,Brinjal,24.21,Kg,historical_csv
2014-05-15,Brinjal,27.5,Kg,historical_csv
2014-05-22,Brinjal,28.92,Kg,historical_csv
2014-05-29,Brinjal,29.2,Kg,historical_csv
2014-06-05,Brinjal,28.0,Kg,historical_csv
2014-06-12,Brinjal,25.67,Kg,historical_csv
2014-06-19,Brinjal,23.25,Kg,historical_csv
2014-06-26,Brinjal,24.55,Kg,historical_csv
2014-07-03,Brinjal,22.38,Kg,historical_csv
2014-07-10,Brinjal,22.57,Kg,historical_csv
2014-07-17,Brinjal,23.07,Kg,historical_csv
2014-07-24,Brinjal,23.0,Kg,historical_csv
2014-07-31,Brinjal,21.71,Kg,historical_csv
2014-08-07,Brinjal,20.71,Kg,historical_csv
2014-08-14,Brinjal,19.25,Kg,historical_csv
2014-08-21,Brinjal,22.93,Kg,historical_csv
2014-08-28,Brinjal,20.86,Kg,historical_csv
2014-09-04,Brinjal,21.08,Kg,historical_csv
2014-09-11,Brinjal,24.57,Kg,historical_csv
2014-09-18,Brinjal,27.71,Kg,historical_csv
2014-09-25,Brinjal,30.25,Kg,historical_csv
2014-10-02,Brinjal,31.88,Kg,historical_csv
2014-10-09,Brinjal,29.5,Kg,historical_csv
2014-10-16,Brinjal,23.55,Kg,historical_csv
2014-10-23,Brinjal,28.79,Kg,historical_csv
2014-10-30,Brinjal,37.0,Kg,historical_csv
2014-11-06,Brinjal,28.57,Kg,historical_csv
2014-11-13,Brinjal,30.36,Kg,historical_csv
2014-11-20,Brinjal,29.64,Kg,historical_csv
2014-11-27,Brinjal,29.79,Kg,historical_csv
2014-12-04,Brinjal,31.07,Kg,historical_csv
2014-12-11,Brinjal,31.29,Kg,historical_csv
2014-12-18,Brinjal,33.57,Kg,historical_csv
2014-12-25,Brinjal,32.5,Kg,historical_csv
2015-01-01,Brinjal,35.32,Kg,historical_csv
2015-01-08,Brinjal,36.43,Kg,historical_csv
2015-01-15,Brinjal,35.58,Kg,historical_csv
2015-01-22,Brinjal,40.21,Kg,historical_csv
2015-01-29,Brinjal,39.08,Kg,historical_csv
2015-02-05,Brinjal,42.71,Kg,historical_csv
2015-02-12,Brinjal,44.29,Kg,historical_csv
2015-02-19,Brinjal,35.83,Kg,historical_csv
2015-02-26,Brinjal,35.0,Kg,historical_csv
2015-03-05,Brinjal,42.5,Kg,historical_csv
2015-03-12,Brinjal,36.6,Kg,historical_csv
2015-03-19,Brinjal,40.64,Kg,historical_csv
2015-03-26,Brinjal,37.14,Kg,historical_csv
2015-04-02,Brinjal,32.18,Kg,historical_csv
2015-04-09,Brinjal,30.83,Kg,historical_csv
2015-04-16,Brinjal,26.96,Kg,historical_csv
2015-04-23,Brinjal,24.11,Kg,historical_csv
2015-04-30,Brinjal,24.64,Kg,historical_csv
2015-05-07,Brinjal,23.93,Kg,historical_csv
2015-05-14,Brinjal,27.17,Kg,historical_csv
2015-05-21,Brinjal,24.64,Kg,historical_csv
2015-05-28,Brinjal,23.43,Kg,historical_csv
2015-06-04,Brinjal,23.36,Kg,historical_csv
2015-06-11,Brinjal,23.54,Kg,historical_csv
2015-06-18,Brinjal,25.21,Kg,historical_csv
2015-06-25,Brinjal,28.75,Kg,historical_csv
2015-07-02,Brinjal,34.1,Kg,historical_csv
2015-07-09,Brinjal,37.68,Kg,historical_csv
2015-07-16,Brinjal,38.63,Kg,historical_csv
2015-07-23,Brinjal,37.85,Kg,historical_csv
2015-07-30,Brinjal,34.5,Kg,historical_csv
2015-08-06,Brinjal,32.07,Kg,historical_csv
2015-08-13,Brinjal,29.46,Kg,historical_csv
2015-08-20,Brinjal,25.86,Kg,historical_csv
2015-08-27,Brinjal,25.57,Kg,historical_csv
2015-09-03,Brinjal,23.18,Kg,historical_csv
2015-09-10,Brinjal,22.86,Kg,historical_csv
